world,conflict_shift,theta_true,method,n_replicates,bias,bias_mcse,empirical_se,rmse,rmse_mcse,coverage95,coverage95_mcse,interval_width,interval_width_mcse,reject_rate,reject_rate_mcse,calibration_rate,calibration_rate_mcse,type1,type1_mcse,power,power_mcse,oracle_spearman,oracle_spearman_mcse,oracle_kl,oracle_kl_mcse,ess_d000_005,ess_d005_010,ess_d010_020,ess_d020_plus,prior_ess,prior_ess_mcse,hist_mass,hist_mass_mcse,mean_nll,mean_nll_mcse,roc_auc,roc_auc_mcse,pr_auc,pr_auc_mcse,sensitivity,specificity,fpr,ppv,npv,f1,sensitivity_mcse,specificity_mcse,fpr_mcse,ppv_mcse,roc_auc_obs,oracle_spearman_obs
null,0.25,0.2,rule,2000,0.013846908420270934,0.0013791659313585312,0.061678175495389696,0.0631983552521206,0.0010260435482584301,0.9645,0.0041376170678302255,0.25283490475594494,0.0009318010285867628,0.0185,0.003013117156700018,0.0185,0.003013117156700018,0.0185,0.003013117156700018,0.8745,0.007407757757918383,0.08175248138003566,0.007595331119287878,4.969660263185052,0.11851753130669714,nan,nan,nan,nan,13.102973261395753,0.06609899889871071,0.8000000000000003,5.54389036193238e-18,3.031904967461397,0.009502832519986364,0.5366994717089723,0.0053485447967643865,0.44433082538840707,0.0054749991665228575,0.6989229215752272,0.34571934876509025,0.6542806512349097,0.2600826653306613,0.7772659362549801,0.37909630305796443,0.005950961829547478,0.0035392322072790475,0.0035392322072790475,0.003471538952427147,0.5630599084988682,0.11722074819166503
null,0.25,0.2,rule_sam,2000,0.01330553741763249,0.0014020394539348735,0.06270111052270125,0.06408198555071172,0.0010601853040649058,0.961,0.004328914413568374,0.2525227018773467,0.0009389891124253889,0.019,0.003052785613173647,0.019,0.003052785613173647,0.019,0.003052785613173647,0.8705,0.007507654427316162,0.08175248138003566,0.007595331119287878,4.969660263185052,0.11851753130669714,nan,nan,nan,nan,12.653268565624977,0.0723283427571622,0.7738123450928996,0.002191287071544143,3.011967041173617,0.008560201390120264,0.5366994717089723,0.0053485447967643865,0.44433082538840707,0.0054749991665228575,0.6989229215752272,0.34571934876509025,0.6542806512349097,0.2600826653306613,0.7772659362549801,0.37909630305796443,0.005950961829547478,0.0035392322072790475,0.0035392322072790475,0.003471538952427147,0.5630599084988682,0.11722074819166503
null,0.25,0.2,two_head,2000,0.014000412022796286,0.0013651405635749323,0.06105094197991844,0.06262080680321125,0.0010392146457512735,0.9585,0.004459694496263168,0.24363023792240301,0.0009749894644058376,0.0225,0.0033161536454151216,0.0225,0.0033161536454151216,0.0225,0.0033161536454151216,0.8775,0.007331226022978695,0.10385394875057821,0.007535815234788262,5.052998793521633,0.11826460811208551,43.540176019433204,43.802962705847435,43.21482687632918,43.8918297699222,36.11316304173681,0.20834631295465356,0.8000000000000003,5.561657507288057e-18,2.990561248556386,0.011691226866861894,0.5666092214477123,0.005537622745595665,0.4752565609074289,0.0058070740901925155,0.6334567485695052,0.46145752575036,0.5385424742496401,0.27904218251908963,0.7927885072780896,0.3874221604652359,0.006251075925717949,0.0037097190727271435,0.003709719072727143,0.003861890719950469,0.59077802334015,0.13817527063418378
null,0.25,0.2,two_head_pro,2000,0.01455691969035331,0.0013640442332832113,0.061001912598756834,0.0626998934202237,0.0010423275785418507,0.96,0.004381780460041331,0.24362773529411766,0.0009675603588964237,0.022,0.003279939023823461,0.022,0.003279939023823461,0.022,0.003279939023823461,0.8795,0.007279414468211026,0.1101924104368159,0.007540328202769742,5.054172896038795,0.11809636959416325,32.89866828362489,30.43226405414631,27.44820952093138,22.217443635061805,32.32049536096059,0.20579538094900104,0.8000000000000003,5.475624271738156e-18,2.9833285647958143,0.01208319385643438,0.5713879657962178,0.005523917658016321,0.47936006313793456,0.0058939419016365725,0.6366543251430494,0.47103776719459517,0.5289622328054049,0.283689538807649,0.7975621190811064,0.3924884577475748,0.006239438675727856,0.003714542853669466,0.003714542853669466,0.0039036942727094528,0.5961632120394342,0.14573512567392663
null,0.25,0.2,two_head_pro_sam,2000,0.01399542254064853,0.0013999454517307527,0.06260746389723228,0.06413740359935623,0.0010851649718331715,0.9545,0.004659922209651143,0.24291949148936168,0.0009644626139133696,0.0235,0.0033873108803297047,0.0235,0.0033873108803297047,0.0235,0.0033873108803297047,0.876,0.007369667563737186,0.1101924104368159,0.007540328202769742,5.054172896038795,0.11809636959416325,nan,nan,nan,nan,30.34168294831431,0.22565418017314992,0.7529109425632047,0.0030687305824414627,2.9414756385269896,0.010233105890890612,0.5713879657962178,0.005523917658016321,0.47936006313793456,0.0058939419016365725,0.6366543251430494,0.47103776719459517,0.5289622328054049,0.283689538807649,0.7975621190811064,0.3924884577475748,0.006239438675727856,0.003714542853669466,0.003714542853669466,0.0039036942727094528,0.5961632120394342,0.14573512567392663
null,0.25,0.2,two_head_pro_fixdisc,2000,0.014871008320156325,0.0013645201319224226,0.061023195432910356,0.06279423026131388,0.0010220515026261976,0.967,0.003994433626936366,0.250665751689612,0.0009099433591389851,0.0175,0.002932042803234632,0.0175,0.002932042803234632,0.0175,0.002932042803234632,0.8805,0.0072532665055132246,0.11602042330281072,0.007632081554872723,5.026352971157293,0.11844524591044112,15.243733019380558,15.336855670103096,15.132194826192398,15.371660348749069,13.110491066026063,0.07972441749989473,0.8000000000000003,5.630523207021414e-18,2.9924705262259486,0.010243445647225244,0.5715918720058244,0.005541699217545144,0.4786510052356085,0.005914348476055769,0.6368226186469202,0.46987484771292504,0.5301251522870749,0.28329714756307556,0.7972376209715306,0.39214467070832687,0.006238817947479358,0.003714030618556977,0.003714030618556977,0.003898847104005658,0.5953713133965035,0.14932827595065915
null,0.25,0.2,selective_pro,2000,0.014222941795607777,0.0013310560662494033,0.05952663691994259,0.061187750947950516,0.001014950597648006,0.9535,0.004708383480558906,0.23510253204005005,0.000948084659465461,0.0255,0.003524893615415932,0.0255,0.003524893615415932,0.0255,0.003524893615415932,0.8995,0.006723085229267885,0.10524706139484641,0.0075321822097586,4.990441029253639,0.11834782985976426,43.5535076225331,43.819566294620905,43.234817772016605,43.918990846981664,43.67173836090341,0.23527104382326341,0.9999999999695003,1.2727476275347914e-12,2.9281757349913344,0.015034038147942849,0.5691031759741043,0.005530636397510599,0.47594787888605106,0.0058619014241385855,0.6713227869404241,0.42081072101007866,0.5791892789899213,0.27609357696567,0.7955402010050251,0.3912702305051496,0.006093743483196903,0.003673828092418671,0.003673828092418671,0.0037193367405105224,0.5944312281985422,0.14139055405660236
null,0.25,0.2,selective_base,2000,0.014455601984541466,0.0013292217919193697,0.05944460567811583,0.061162559972503173,0.0010155888198742032,0.9615,0.004302194207610808,0.239596001126408,0.0009183188033094012,0.0215,0.003243281517229116,0.0215,0.003243281517229116,0.0215,0.003243281517229116,0.897,0.006796727153564427,0.10264432497432002,0.007524880197712454,4.992804921451614,0.11844649831602506,29.089517907145527,28.81811591557505,27.98962772283205,27.97692949100353,31.312894205807265,0.21529604380180142,0.999999992797302,3.7732524416069524e-10,2.928386564428195,0.013648636078543969,0.5665876350169916,0.005526220210605438,0.4751474656318802,0.005835098310043423,0.6650959272972063,0.4233026913279433,0.5766973086720567,0.2750939718780454,0.7934399003529168,0.389206224148119,0.006122602083725825,0.0036767546710352117,0.0036767546710352117,0.0037257478669288292,0.5903450371776009,0.1365308918997305
null,0.25,0.2,selective_pro_fixdisc,2000,0.015262757840272001,0.00133312996019485,0.05961938427674547,0.06152759968451769,0.000997426243038328,0.9665,0.004023540107914917,0.2467203581977472,0.0008805489850504003,0.02,0.0031304951684997056,0.02,0.0031304951684997056,0.02,0.0031304951684997056,0.897,0.006796727153564427,0.11291526307783864,0.007614871800440486,4.9856861329142514,0.11856616553688472,15.243733019380558,15.336855670103096,15.132194826192398,15.371660348749069,16.135013325842145,0.092950201345371,0.9999999999922956,5.483996963678241e-13,2.9279459621271124,0.012004012523956465,0.5701196877126574,0.005541048939388949,0.47756626465691726,0.0058960021476959276,0.6590373611578593,0.4384206445896556,0.5615793554103444,0.2785800668705983,0.7962385597908076,0.391619580979049,0.00614953235554097,0.0036924637533030107,0.0036924637533030107,0.00378114006863114,0.5936881203397363,0.14588721359534948
null,0.25,0.2,selective_pro_sam,2000,0.011781586560886017,0.001399593275538499,0.06259171409911354,0.06367550230991419,0.0010544195642737029,0.95,0.004873397172404485,0.23828337259073842,0.0009518677898978091,0.0245,0.003456859123539749,0.0245,0.003456859123539749,0.0245,0.003456859123539749,0.8705,0.007507654427316162,0.10524706139484641,0.0075321822097586,4.990441029253639,0.11834782985976426,43.5535076225331,43.819566294620905,43.234817772016605,43.918990846981664,38.71347805407638,0.2948373447731743,0.8887115529465572,0.004848108878095889,2.8041382854843,0.009258465098138132,0.5691031759741043,0.005530636397510599,0.47594787888605106,0.0058619014241385855,0.6713227869404241,0.42081072101007866,0.5791892789899213,0.27609357696567,0.7955402010050251,0.3912702305051496,0.006093743483196903,0.003673828092418671,0.003673828092418671,0.0037193367405105224,0.5944312281985422,0.14139055405660236
