world,drift_shift,treatment_effect,method,n_replicates,reject_rate,reject_rate_mcse,effect_bias,effect_bias_mcse,effect_rmse,control_bias,control_bias_mcse,effect_coverage95,effect_coverage95_mcse,prior_ess,prior_ess_mcse,roc_auc,roc_auc_mcse,sensitivity,specificity,fpr,ppv,fpr_mcse,oracle_spearman,roc_auc_obs
alt,0.4,0.15,robust_map_w0.5,2000,0.2265,0.009359427065798419,-0.027243097120310394,0.0019986403914956942,0.09342011885203459,0.03414605860082686,0.0013692225508814147,0.9555,0.004610843198374891,12.322556125495046,0.15283022226771772,0.5,0.0,1.0,0.0,1.0,0.5587916666666667,0.0,nan,0.5
alt,0.4,0.15,power_prior,2000,0.3325,0.010534318914861084,-0.044544283526957676,0.0015575076282141438,0.08266454735137999,0.05144724500747415,0.0006562411483635811,0.897,0.006796727153564427,229.6449,0.8645365369415299,0.5,0.0,1.0,0.0,1.0,0.5587916666666667,0.0,nan,0.5
alt,0.4,0.15,uip_dirichlet,2000,0.2695,0.009921435128044732,-0.014728801781775222,0.001984383582117366,0.0899364010047086,0.0216317632622917,0.0013555807646564535,0.9565,0.004561126505590477,10.509843630245035,0.07660720213743041,0.5032935718795094,0.0016352007395358686,0.9977630303482216,0.0022665029747851546,0.9977334970252149,0.5587989643364236,0.00046212338846241577,0.19221954066619676,0.5036641857563733
alt,0.4,0.15,uip_js,2000,0.3825,0.010867238609692896,-0.00255677599622223,0.0022905715847541673,0.1024437736276657,0.009459737476738702,0.0017563953891219744,0.922,0.005996498978570745,9.09872096987504,0.05491601593780485,0.6055911398208274,0.0051394963051467945,0.3510551040190888,0.7434129757295307,0.2565870242704693,0.6340740740740741,0.0042442889165855155,0.1780176312051209,0.6531568226911977
alt,0.4,0.15,pooling,2000,0.3715,0.010804807957571482,-0.04630938234467112,0.0015650474883417596,0.08390981349659808,0.053212343825187594,0.0006833715688144327,0.8705,0.007507654427316162,765.483,2.8817884564717664,0.5,0.0,1.0,0.0,1.0,0.5587916666666667,0.0,nan,0.5
alt,0.8,0.15,internal_only,2000,0.2245,0.009330052250657549,-0.023658686984055634,0.0022695562700996317,0.1041938285621729,0.0265218067804256,0.001765159153939445,0.948,0.0049646752159632785,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
alt,0.8,0.15,eb_only,2000,0.6105,0.010903892653543504,0.006699678272257959,0.0014703137680433685,0.06607850648562696,-0.0038365584758879912,0.00035348825518140726,0.9665,0.004023540107914917,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
alt,0.8,0.15,rule,2000,0.235,0.009480901855836289,-0.02645997860938769,0.001990327740532583,0.09283845158640676,0.02932309840575766,0.0013808954130241449,0.9575,0.004510751046111944,19.00347304924493,0.09281811875392307,0.6335094408694734,0.004107784933748017,0.822515736250129,0.38605073729820394,0.6139492627017961,0.47571019336357123,0.0040699005049490205,0.2754275115115153,0.7073771265840989
alt,0.8,0.15,two_head,2000,0.2475,0.009649967616525975,-0.0258276855385408,0.0019258566088818192,0.08989553811256339,0.028690805334910762,0.0012830168623662686,0.9575,0.004510751046111944,61.6648436101346,0.3772882556024992,0.6341962988928797,0.004142396498741841,0.7810339490248684,0.4342022503319589,0.5657977496680411,0.4831790616022981,0.0041435444397338525,0.2810080386041856,0.7178027727321069
alt,0.8,0.15,two_head_pro,2000,0.234,0.009466889668734923,-0.028450227210262368,0.001918381823985531,0.09036654737616713,0.03131334700663234,0.0012693942137204939,0.9555,0.004610843198374891,56.83154256334177,0.3170849256676204,0.6465163830848325,0.004317360127778859,0.7965122278402642,0.43273464253267174,0.5672653574673283,0.4874336953776206,0.004141897253430724,0.27591669458141105,0.7233047761957939
alt,0.8,0.15,two_head_pro_sam,2000,0.2375,0.009515612171584127,-0.027429425663493497,0.0019515002806809528,0.09146185942719125,0.03029254545986346,0.0013210479078838756,0.9525,0.00475624589355933,55.68890389688463,0.33674902755966324,0.6465163830848325,0.004317360127778859,0.7965122278402642,0.43273464253267174,0.5672653574673283,0.4874336953776206,0.004141897253430724,0.27591669458141105,0.7233047761957939
alt,0.8,0.15,two_head_pro_fixdisc,2000,0.2245,0.009330052250657549,-0.029971301498186984,0.0019640665156250695,0.09278758490130364,0.032834421294556944,0.0013387469337304931,0.955,0.004635461142108735,22.68746147537781,0.15715278115512107,0.6128628913370271,0.004386964307210242,0.7302651945103704,0.47753162345377037,0.5224683765462297,0.4862914862914863,0.0041756725172232435,0.24695106290179122,0.688274035370455
alt,0.8,0.15,selective_pro,2000,0.6105,0.010903892653543504,0.006699678272257915,0.0014703137680433691,0.06607850648562698,-0.003836558475887947,0.0003534882551814088,0.9665,0.004023540107914917,6.184019504413537e-14,1.7941304384472493e-15,0.6410654228430407,0.004082045332815064,0.8072438344856052,0.43783632678733664,0.5621636732126634,0.49303586059116405,0.004147464172601968,0.2980078617801928,0.7139205731338271
alt,0.8,0.15,selective_pro_sam,2000,0.6105,0.010903892653543504,0.006699678272257918,0.0014703137680433691,0.06607850648562698,-0.0038365584758879505,0.0003534882551814087,0.9665,0.004023540107914917,4.494686502963122e-14,1.4651058635833403e-15,0.6410654228430407,0.004082045332815064,0.8072438344856052,0.43783632678733664,0.5621636732126634,0.49303586059116405,0.004147464172601968,0.2980078617801928,0.7139205731338271
alt,0.8,0.15,robust_map_w0.5,2000,0.183,0.008646126300257243,-0.03737084685108643,0.0020447082521352724,0.0987626601263411,0.0402339666474564,0.0014612918593010032,0.947,0.005009540897128201,8.323935924761795,0.08788084525445838,0.5,0.0,1.0,0.0,1.0,0.40379166666666666,0.0,nan,0.5
alt,0.8,0.15,power_prior,2000,0.161,0.008218241904446474,-0.08723081105245195,0.0016454582505841904,0.11411210528618482,0.09009393084882193,0.0008275867735148905,0.7585,0.009570207677997381,227.6541,0.8717352739157079,0.5,0.0,1.0,0.0,1.0,0.40379166666666666,0.0,nan,0.5
alt,0.8,0.15,uip_dirichlet,2000,0.21,0.00910768905925098,-0.03170872464778746,0.0019805922307324347,0.09405855432697299,0.03457184444415744,0.0013705596275896082,0.95,0.004873397172404485,10.859643106963574,0.07763322234880649,0.49744168546930323,0.0017028834956498884,0.9982457950675885,0.002585785170172619,0.9974142148298274,0.4039923160444333,0.00042455049837563345,0.08802618086155191,0.4962835046142207
alt,0.8,0.15,uip_js,2000,0.364,0.010758810343155975,-0.008313713915101658,0.0022455178553261283,0.1007411354204452,0.011176833711471627,0.0017255720427444506,0.9295,0.005724061058374553,9.24511776624538,0.05427873925982576,0.7005166010833596,0.0054912160388085,0.4002682901661335,0.7920888951009853,0.20791110489901465,0.5659468923256492,0.0033925102122878,0.32050470001449943,0.7274802184020149
alt,0.8,0.15,pooling,2000,0.178,0.008553244998244818,-0.09205301113345052,0.0016656131784999408,0.11840404179021982,0.09491613092982049,0.0008698469466392147,0.697,0.010275967107771414,758.847,2.9057842463856933,0.5,0.0,1.0,0.0,1.0,0.40379166666666666,0.0,nan,0.5
null,-0.4,0.0,internal_only,2000,0.018,0.0029728773940409987,-0.016101229816633755,0.0021278759103465707,0.09649058775541122,0.026143717079734032,0.0017830540761079657,0.9535,0.004708383480558906,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-0.4,0.0,eb_only,2000,0.0125,0.002484325864293974,0.014005524243062688,0.0012205874767737984,0.056341214509882685,-0.00396303697996241,0.0003550573477721595,0.9835,0.002848486440199423,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-0.4,0.0,rule,2000,0.014,0.002627165773224065,0.0022218333597726725,0.0017272368685205225,0.07725702295734532,0.007820653903327604,0.0012786777278631467,0.9745,0.00352489361541593,18.90832182666204,0.09369203262846258,0.5630484254715941,0.004165687790518569,0.7385734072022161,0.3677824267782427,0.6322175732217573,0.6382787719193249,0.004931736025269852,0.20352858266435955,0.6385193975125748
null,-0.4,0.0,two_head,2000,0.0165,0.0028484864401994267,0.009100730103813393,0.0016227998975548697,0.07312420135579699,0.0009417571592868846,0.0011317008901450193,0.9745,0.00352489361541593,61.559180406337795,0.38788155897213744,0.5590675868727174,0.0042226700759194985,0.6893351800554016,0.4125523012552301,0.5874476987447699,0.6393063583815028,0.0050349500251416655,0.2173372903668203,0.6463201453515048
null,-0.4,0.0,two_head_pro,2000,0.018,0.0029728773940409987,0.009991154962362274,0.0016066694181259972,0.07252596107012617,5.133230073800528e-05,0.0011061935418379368,0.972,0.0036889022757454573,57.21481575756795,0.33537841558765613,0.5886084000531441,0.004148951003349561,0.6952216066481994,0.4189330543933054,0.5810669456066946,0.6437732461203027,0.005046106978772202,0.21511549566936616,0.6744962779968414
null,-0.4,0.0,two_head_pro_sam,2000,0.0185,0.003013117156700018,0.008532483585879526,0.0016915246435141534,0.07610816815398369,0.0015100036772207539,0.0012214315577326895,0.9675,0.00396508196636589,56.1235274396552,0.35040765355903075,0.5886084000531441,0.004148951003349561,0.6952216066481994,0.4189330543933054,0.5810669456066946,0.6437732461203027,0.005046106978772202,0.21511549566936616,0.6744962779968414
null,-0.4,0.0,two_head_pro_fixdisc,2000,0.0145,0.0026729898989708138,0.004552396349771895,0.0016731712800038987,0.07494617451780282,0.005490090913328384,0.0012026774454585664,0.9745,0.00352489361541593,22.883766703588407,0.16855265164257366,0.5699474714229481,0.004263921887894796,0.6376038781163434,0.4755230125523013,0.5244769874476987,0.6474228253990577,0.005107637208546654,0.23517788426713498,0.6578311633816767
null,-0.4,0.0,selective_pro,2000,0.0125,0.002484325864293974,0.014005524243062686,0.0012205874767737986,0.05634121450988269,-0.003963036979962409,0.00035505734777216034,0.9835,0.002848486440199423,6.215600288860319e-14,1.9986472431022404e-15,0.565132003166687,0.004160014091770731,0.7043628808864266,0.4164225941422594,0.5835774058577405,0.6457777777777778,0.005041821095725882,0.22706077783119236,0.6393151182100231
null,-0.4,0.0,selective_pro_sam,2000,0.0125,0.002484325864293974,0.014005524243062686,0.0012205874767737986,0.0563412145098827,-0.003963036979962408,0.00035505734777216034,0.9835,0.002848486440199423,5.2230382955775154e-14,1.7526496469325231e-15,0.565132003166687,0.004160014091770731,0.7043628808864266,0.4164225941422594,0.5835774058577405,0.6457777777777778,0.005041821095725882,0.22706077783119236,0.6393151182100231
null,-0.4,0.0,robust_map_w0.5,2000,0.0095,0.002169072382379159,-0.0038389506850488244,0.001766217678072491,0.0790611648671297,0.013881437948149103,0.001318475332412476,0.9765,0.0033873108803297025,12.302329186693608,0.15210775785202194,0.5,0.0,1.0,0.0,1.0,0.6016666666666667,0.0,nan,0.5
null,-0.4,0.0,power_prior,2000,0.041,0.004433903472111228,0.017186190680953062,0.0013246094396141789,0.061666773022305464,-0.007143703417852782,0.000600889920537595,0.9435,0.005162739098579358,228.56730000000002,0.8936393573503254,0.5,0.0,1.0,0.0,1.0,0.6016666666666667,0.0,nan,0.5
null,-0.4,0.0,uip_dirichlet,2000,0.021,0.0032061659345704488,0.01183654366184172,0.0017146452211057104,0.07757048553506499,-0.0017940563987414416,0.0012576219261751075,0.969,0.003875499967746099,11.90888065930969,0.09969207319252957,0.4992047382288225,0.0016039187641885288,0.9973684210526316,0.002301255230125523,0.9976987447698745,0.6015873015873016,0.0004900644068433639,0.21374062072394517,0.49996210420127546
null,-0.4,0.0,uip_js,2000,0.0525,0.004987171041783107,0.008476146139500693,0.0020833758461412688,0.09353295906273673,0.0015663411235995867,0.0017305797750674502,0.9245,0.005907611615534657,9.257456343108272,0.05498526558276321,0.5635978374406623,0.0049227845661454425,0.307202216066482,0.7429916317991632,0.25700836820083683,0.6435514289859278,0.0044692705646772815,0.12224605101881945,0.6229468880148024
null,-0.4,0.0,pooling,2000,0.066,0.005551756478809206,0.019567884275664787,0.0013359959734822015,0.06285608715236703,-0.009525397012564512,0.000621472027161184,0.915,0.006235984284778145,761.891,2.978797857834418,0.5,0.0,1.0,0.0,1.0,0.6016666666666667,0.0,nan,0.5
null,-0.8,0.0,internal_only,2000,0.019,0.003052785613173647,-0.01605080532693602,0.0021183240013567793,0.09606109620713718,0.027273945781260488,0.001728278240413874,0.951,0.004826955562256609,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-0.8,0.0,eb_only,2000,0.01,0.0022248595461286987,0.014812516171134915,0.0012401153895158275,0.05739028757349806,-0.003589375716810452,0.0003507361212904039,0.9835,0.002848486440199423,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-0.8,0.0,rule,2000,0.021,0.0032061659345704488,0.007129841655988887,0.0017874256255810948,0.08023353716271286,0.004093298798335574,0.001315713364008805,0.968,0.003935479640399632,19.02985050811637,0.09355697085721046,0.6302737302831477,0.004074783653829062,0.816275083190481,0.38301498260313854,0.6169850173968614,0.4823045757864633,0.004096355133340623,0.2745724998052193,0.6594664689563354
null,-0.8,0.0,two_head,2000,0.026,0.003558370413546066,0.014854468060762589,0.001718239894834616,0.07824576375392192,-0.0036313276064381264,0.0012249310825546748,0.964,0.0041655731898503495,61.81817340580369,0.37267497920408577,0.6233441872505157,0.0041449767835479295,0.7683775335282848,0.4278207768231201,0.5721792231768799,0.4860313815537696,0.0041691679279566045,0.2682302435080955,0.6591118612817378
null,-0.8,0.0,two_head_pro,2000,0.0285,0.0037207358143249033,0.017122204337080765,0.001699884569605308,0.07790696614408248,-0.005899063882756298,0.001201068507046848,0.963,0.004220841148396847,57.290251761909545,0.3224762529755164,0.6373769489760198,0.004289193769641877,0.7750327720076636,0.4229212525740254,0.5770787474259746,0.4860557768924303,0.004162935724820176,0.26467215818552653,0.6745476383929934
null,-0.8,0.0,two_head_pro_sam,2000,0.0285,0.0037207358143249033,0.014916745752835069,0.0017936509484884357,0.08156996732962837,-0.0036936052985106073,0.0013278928261697624,0.959,0.00443390347211123,55.785346773113574,0.34435116819304606,0.6373769489760198,0.004289193769641877,0.7750327720076636,0.4229212525740254,0.5770787474259746,0.4860557768924303,0.004162935724820176,0.26467215818552653,0.6745476383929934
null,-0.8,0.0,two_head_pro_fixdisc,2000,0.0255,0.003524893615415932,0.011489932895121594,0.001744881364683154,0.0788555381732613,-0.000266792440797131,0.0012594610916909124,0.9645,0.0041376170678302255,22.868436115469006,0.15677989066454368,0.6022464621943527,0.004383351466865456,0.6976908339215488,0.47567989774905917,0.5243201022509408,0.48374466895056983,0.004208313293454373,0.23239516634893784,0.6397754330518053
null,-0.8,0.0,selective_pro,2000,0.01,0.0022248595461286987,0.014812516171134923,0.001240115389515828,0.057390287573498074,-0.0035893757168104596,0.00035073612129040495,0.9835,0.002848486440199423,5.737779287183318e-14,1.4178576575888784e-15,0.6357328954924384,0.004082864284067485,0.7977210850055461,0.43875594688631686,0.5612440531136831,0.5002213088839709,0.004181574074214012,0.29340885113507087,0.6644070414195666
null,-0.8,0.0,selective_pro_sam,2000,0.01,0.0022248595461286987,0.014812516171134922,0.001240115389515828,0.057390287573498074,-0.0035893757168104605,0.0003507361212904049,0.9835,0.002848486440199423,4.456849309916451e-14,1.1266210707111232e-15,0.6357328954924384,0.004082864284067485,0.7977210850055461,0.43875594688631686,0.5612440531136831,0.5002213088839709,0.004181574074214012,0.29340885113507087,0.6644070414195666
null,-0.8,0.0,robust_map_w0.5,2000,0.0165,0.0028484864401994267,0.0005744811231315163,0.0018218027536733164,0.081455150910614,0.010648659331192946,0.0013540142780783897,0.9685,0.0039056209493497944,9.750639884198415,0.1204286266100412,0.5,0.0,1.0,0.0,1.0,0.41320833333333334,0.0,nan,0.5
null,-0.8,0.0,power_prior,2000,0.093,0.0064942667022536114,0.037889758733395465,0.0013544206493832556,0.07143325522843658,-0.026666618279071,0.0006402143578162014,0.8995,0.006723085229267885,229.8675,0.8802319359154737,0.5,0.0,1.0,0.0,1.0,0.41320833333333334,0.0,nan,0.5
null,-0.8,0.0,uip_dirichlet,2000,0.031,0.003875499967746097,0.02059106087108718,0.0016986214328346492,0.07868758489873232,-0.009367920416762715,0.0011900886280962325,0.961,0.004328914413568374,13.999893433313826,0.14014429778563245,0.49729556286719767,0.0017443291289444436,0.9969748916002823,0.0028403039125186394,0.9971596960874813,0.4131633932302549,0.0004484532488724817,0.08933821637137133,0.496990517466663
null,-0.8,0.0,uip_js,2000,0.053,0.005009540897128199,0.010336558789157617,0.00209579425884447,0.09427173088915462,0.0008865816651668456,0.0017030401863292843,0.9225,0.005978869040211535,9.440541816770391,0.056386128654857114,0.6192617047275509,0.005420096269554329,0.3389129777150348,0.7623375701200028,0.2376624298799972,0.5010435301132976,0.0035867932076857857,0.19780124388474585,0.6696255674037648
null,-0.8,0.0,pooling,2000,0.1355,0.007653095778833557,0.04187809009774815,0.0013623417069936082,0.07391798366119719,-0.03065494964342369,0.0006589818287946725,0.8535,0.007906887820122402,766.225,2.9341064530515792,0.5,0.0,1.0,0.0,1.0,0.41320833333333334,0.0,nan,0.5
null,-1.2,0.0,internal_only,2000,0.0135,0.0025804796065847916,-0.01469992401286231,0.0021121144086661773,0.09557029501523569,0.02814808512430684,0.0017257138482866016,0.961,0.004328914413568374,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-1.2,0.0,eb_only,2000,0.0185,0.003013117156700018,0.017094294560192142,0.0012427266545019502,0.058132689707186484,-0.0036461334487476126,0.0003406407089031019,0.9755,0.0034568591235397466,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,-1.2,0.0,rule,2000,0.021,0.0032061659345704488,0.010621602095031246,0.0018208029205617443,0.08209841447215654,0.0028265590164132837,0.0013539589721634528,0.9675,0.00396508196636589,18.90641510003858,0.09552577035512431,0.6340913403835912,0.004243786426479149,0.825859178541492,0.387174875484228,0.612825124515772,0.4708201421659399,0.004051331632505695,0.2784387436242581,0.6657875035869892
null,-1.2,0.0,two_head,2000,0.0275,0.0036567574434189644,0.017201891354352534,0.0017743767101171197,0.08117624081139535,-0.003753730242908002,0.0012910477532889293,0.9615,0.004302194207610808,61.42145973998635,0.3887108492163918,0.6336224130869224,0.004281607493501704,0.7780804694048616,0.433245711123409,0.5667542888765911,0.47544657148344965,0.0041213592619835865,0.2802430788792187,0.6714438116078232
null,-1.2,0.0,two_head_pro,2000,0.031,0.003875499967746097,0.020318248300027122,0.0017569043642616663,0.08113673885090386,-0.006870087188582592,0.0012717865686472203,0.96,0.004381780460041331,56.65298830125216,0.3266191442574002,0.6351370316959326,0.004549686111277609,0.7810142497904442,0.4247371333702269,0.5752628666297731,0.4726696258719087,0.004111205792428767,0.2566550220143465,0.6726423871839075
null,-1.2,0.0,two_head_pro_sam,2000,0.031,0.003875499967746097,0.01723919299085916,0.0018683884348146503,0.08529624602719053,-0.003791031879414627,0.001418783277267408,0.9525,0.00475624589355933,54.56795356037902,0.3537557575166881,0.6351370316959326,0.004549686111277609,0.7810142497904442,0.4247371333702269,0.5752628666297731,0.4726696258719087,0.004111205792428767,0.2566550220143465,0.6726423871839075
null,-1.2,0.0,two_head_pro_fixdisc,2000,0.0245,0.003456859123539749,0.015567260148007342,0.0017884915339562424,0.08146499138043906,-0.002119099036562813,0.001315709930770738,0.9655,0.00408103847078167,22.593189493808953,0.16114413583558085,0.599491436680032,0.0046608323190467675,0.7086127409891031,0.47053126729385725,0.5294687327061427,0.46909898037039605,0.00415135939784496,0.22352482449313082,0.637059108786718
null,-1.2,0.0,selective_pro,2000,0.0185,0.003013117156700018,0.017094294560192142,0.0012427266545019507,0.0581326897071865,-0.0036461334487476126,0.0003406407089031029,0.9755,0.0034568591235397466,5.99335267339064e-14,1.79229548452323e-15,0.6417933726286881,0.0042309211502223115,0.8113998323554066,0.44258439402324296,0.557415605976757,0.49006454879129224,0.00413107937912477,0.29980426754844114,0.6715904920166712
null,-1.2,0.0,selective_pro_sam,2000,0.0185,0.003013117156700018,0.017094294560192146,0.0012427266545019507,0.0581326897071865,-0.003646133448747613,0.0003406407089031029,0.9755,0.0034568591235397466,4.40640726619389e-14,1.3557166335499384e-15,0.6417933726286881,0.0042309211502223115,0.8113998323554066,0.44258439402324296,0.557415605976757,0.49006454879129224,0.00413107937912477,0.29980426754844114,0.6715904920166712
null,-1.2,0.0,robust_map_w0.5,2000,0.015,0.0027179955849853765,0.0034360754341695126,0.0018480842714231093,0.0826995897660804,0.010012085677275018,0.001393408640452648,0.9705,0.0037835003634200943,7.666134161500983,0.0829917699078298,0.5,0.0,1.0,0.0,1.0,0.39766666666666667,0.0,nan,0.5
null,-1.2,0.0,power_prior,2000,0.15,0.007984359711335657,0.052771550155456766,0.001370726168510149,0.08087482966694817,-0.039323389044012245,0.0006706835063624014,0.846,0.008071059410015517,228.147,0.8971981875783616,0.5,0.0,1.0,0.0,1.0,0.39766666666666667,0.0,nan,0.5
null,-1.2,0.0,uip_dirichlet,2000,0.035,0.004109440351191388,0.02948137468937572,0.001657091658687146,0.07973901824948126,-0.016033213577931197,0.0011323247657407667,0.9585,0.004459694496263168,16.702098155683228,0.17256262715478282,0.49954857355176585,0.0015738936928932133,0.9979044425817267,0.002075262866629773,0.9979247371333703,0.3976617954070981,0.0003784960765050626,0.0933735169899372,0.5000641887056839
null,-1.2,0.0,uip_js,2000,0.066,0.005551756478809206,0.013069049958060271,0.0020885130670035,0.09428791991588299,0.00037911115338426016,0.0016956334836839037,0.9135,0.006285608562422576,9.422546265093661,0.05802604156868849,0.6921961488107582,0.005543229052944496,0.3817057837384744,0.80112064194798,0.19887935805201995,0.5589137772322799,0.003319859818793348,0.3101284394215822,0.7363276835084411
null,-1.2,0.0,pooling,2000,0.2105,0.009115639034099584,0.05772767981944321,0.0013816490654891002,0.08454870988684447,-0.044279518707998684,0.0006989378126423906,0.7845,0.009194012997597948,760.49,2.9906606252612056,0.5,0.0,1.0,0.0,1.0,0.39766666666666667,0.0,nan,0.5
null,0.0,0.0,internal_only,2000,0.016,0.0028057084666800293,-0.01876843719352266,0.0021451795990384635,0.09773046333378717,0.028750609170527405,0.0018038726961620705,0.954,0.0046842288586276416,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.0,0.0,eb_only,2000,0.018,0.0029728773940409987,0.013400290989060992,0.0012281495616762053,0.056522226946012784,-0.0034181190120562404,0.0003575440474449261,0.977,0.0033519397369284566,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.0,0.0,rule,2000,0.0095,0.002169072382379159,-0.007499410417411163,0.0017213377720350222,0.07732584046586452,0.017481582394415912,0.0012650994122122723,0.975,0.003491060010942237,18.948660696444666,0.09413655116308102,0.49856806970767836,0.005215379089287141,0.6982681002065568,0.29126782574721627,0.7087321742527837,0.7842017606471567,0.00635030766108607,0.184289938466011,0.6503419347090433
null,0.0,0.0,two_head,2000,0.01,0.0022248595461286987,-0.002750956516411982,0.0015897867016440685,0.07113286057404916,0.012733128493416733,0.0010799204352612973,0.977,0.0033519397369284566,61.57046426262219,0.38340681078565014,0.49865674065832716,0.005166896604159575,0.6513426195646417,0.33991013869896464,0.6600898613010353,0.7844613127511642,0.006620503594664479,0.21362843358401443,0.6712773288136293
null,0.0,0.0,two_head_pro,2000,0.01,0.0022248595461286987,-0.0028925900776775953,0.0015719495946886835,0.0703416456184604,0.012874762054682347,0.001049373910784734,0.977,0.0033519397369284566,57.50666291083613,0.3333201309853746,0.5348335283025922,0.005109938205614359,0.6549970870186961,0.36862668489939443,0.6313733151006056,0.7928072312327713,0.006742856726582379,0.18188952150971965,0.7012538990190506
null,0.0,0.0,two_head_pro_sam,2000,0.0105,0.002279226842593778,-0.003692783151704527,0.0016292971063028366,0.07293970221736924,0.013674955128709278,0.001139919284982201,0.9745,0.00352489361541593,56.7495689081251,0.34473729308572787,0.5348335283025922,0.005109938205614359,0.6549970870186961,0.36862668489939443,0.6313733151006056,0.7928072312327713,0.006742856726582379,0.18188952150971965,0.7012538990190506
null,0.0,0.0,two_head_pro_fixdisc,2000,0.0095,0.002169072382379159,-0.006870251826494523,0.001660338860383944,0.07455128367526785,0.01685242380349927,0.0011772204946506881,0.974,0.0035583704135460676,22.97071176468501,0.1652434351726705,0.5357798096296245,0.005004956393997322,0.6006037815793654,0.4446180894705997,0.5553819105294002,0.7995487555524219,0.006945393629711546,0.25905658977647533,0.7003502094963584
null,0.0,0.0,selective_pro,2000,0.018,0.0029728773940409987,0.013400290989060972,0.0012281495616762053,0.05652222694601279,-0.0034181190120562218,0.0003575440474449268,0.977,0.0033519397369284566,6.010435156159475e-14,1.5769430763500701e-15,0.4973313360112672,0.00519823611260363,0.658333774694137,0.3289705020511819,0.671029497948818,0.7834856602584305,0.0065668443102031284,0.21609247218315236,0.6482549726157681
null,0.0,0.0,selective_pro_sam,2000,0.018,0.0029728773940409987,0.013400290989060974,0.0012281495616762053,0.05652222694601279,-0.0034181190120562218,0.0003575440474449267,0.977,0.0033519397369284566,5.1073064505113495e-14,1.3436432272277677e-15,0.4973313360112672,0.00519823611260363,0.658333774694137,0.3289705020511819,0.671029497948818,0.7834856602584305,0.0065668443102031284,0.21609247218315236,0.6482549726157681
null,0.0,0.0,robust_map_w0.5,2000,0.0075,0.0019292161620720473,-0.014557055964216017,0.0017383438981049607,0.07907316267226662,0.024539227941220768,0.0012895583741966837,0.971,0.0037522659820433853,13.70486684317006,0.170788581142921,0.5,0.0,1.0,0.0,1.0,0.7867083333333333,0.0,nan,0.5
null,0.0,0.0,power_prior,2000,0.015,0.0027179955849853765,-0.01006320750822693,0.0013219557444901495,0.059955438111519585,0.020045379485231676,0.0005796962240772973,0.946,0.005053909377897473,228.29384999999996,0.8818565921471057,0.5,0.0,1.0,0.0,1.0,0.7867083333333333,0.0,nan,0.5
null,0.0,0.0,uip_dirichlet,2000,0.014,0.002627165773224065,-0.0004006905660427737,0.0017509403714650457,0.07828588078062093,0.010382862543047527,0.001303610901287168,0.973,0.0036242930345103184,10.719932390030444,0.08034638672153457,0.5007318095779889,0.0021834092794405123,0.9978285048461416,0.0027349091619456923,0.9972650908380543,0.7868030904155356,0.0007299350140897659,0.34621956507688867,0.49961457179418045
null,0.0,0.0,uip_js,2000,0.0435,0.004561126505590478,0.0031699744162736448,0.0020920626128709202,0.09359019160236966,0.006812197560731106,0.0017415791962643798,0.93,0.005705260730238364,9.024879420859921,0.053446325563797484,0.5624898159403712,0.005732204743318701,0.3124834489698639,0.7288532916585271,0.2711467083414729,0.8095499451152579,0.006213405009830455,0.10293820526062886,0.6302407416517264
null,0.0,0.0,pooling,2000,0.0195,0.0030919047527373806,-0.009439765674745993,0.0013326661930695425,0.06032687246255102,0.01942193765175074,0.000597138127544692,0.9305,0.005686376262612245,760.9795,2.939521973823685,0.5,0.0,1.0,0.0,1.0,0.7867083333333333,0.0,nan,0.5
null,0.4,0.0,internal_only,2000,0.0215,0.003243281517229116,-0.016413398949415035,0.002173786264129094,0.09856656513536012,0.02731938987434916,0.0017770110943510983,0.9475,0.004987171041783106,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.4,0.0,eb_only,2000,0.0195,0.0030919047527373806,0.014619436615438857,0.0012877897437416352,0.059404329578752434,-0.0037134456905047334,0.0003539127326681186,0.974,0.0035583704135460676,0.0,0.0,0.5,0.0,0.0,1.0,0.0,nan,0.0,nan,0.5
null,0.4,0.0,rule,2000,0.012,0.002434748446965312,-0.013168970267529343,0.0018013361079046314,0.08160760083114467,0.02407496119246346,0.0012975989222279282,0.9665,0.004023540107914917,18.946157082986666,0.09256108305179314,0.5899823671756513,0.004038888173393521,0.7584555522298713,0.3724144415193682,0.6275855584806318,0.6029385521384808,0.004687708127681728,0.2416508553718753,0.6727582867364117
